,VendorNumber,VendorName,Brand,Description,ActualPrice,PurchasePrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesPrice,TotalSalesQuantity,TotalSalesDollars,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
1528,4425,MARTIGNETTI COMPANIES,21735,Millet Roger Sancerrre,25.99,17.56,750.0,2548,44742.88000000004,19321.380000000063,1360.0,34484.400000000234,151.09000000000083,144929.24,-10258.479999999807,-29.748175986822268,0.533751962323391,0.7707237442024341
1529,10754,PERFECTA WINES,12478,Commanderie Bargmn Prov Rose,16.99,10.96,750.0,4069,44596.23999999988,30452.81000000102,3933.0,74137.67000000061,438.99000000000837,28720.52,29541.430000000728,39.84672029752282,0.9665765544359793,1.662419746597489
1530,4950,LATITUDE BEVERAGE COMPANY,16320,Ninety+Cellars Lot 42 Pnt Gr,8.99,5.84,750.0,7634,44582.56000000043,21812.61000000058,5664.0,54402.35999999988,632.3000000000176,1609.9999999999995,9819.79999999945,18.050319875827945,0.7419439350275085,1.220261016863979
1531,12546,JIM BEAM BRANDS COMPANY,6670,Pinnacle Pineapple Vodka,9.99,7.24,750.0,6151,44533.23999999976,39328.39000000106,4879.0,52158.20999999977,3845.8399999999688,123880.96999999999,7624.970000000016,14.618925764515403,0.7932043570151195,1.1712197450713233
1532,516,BANFI PRODUCTS CORP,22079,C Y Toro Casa Diblo Cab Svgn,9.99,4.59,750.0,9700,44523.000000000226,27083.05000000042,5946.0,56359.41999999974,662.4000000000241,8510.410000000002,11836.419999999518,21.001671060489215,0.6129896907216494,1.2658495609010951
1533,2000,SOUTHERN WINE & SPIRITS NE,19453,Wente Southern Hill Cab Svgn,16.99,9.65,750.0,4612,44505.80000000011,26700.470000000896,3243.0,46677.57000000005,360.2000000000118,19016.59,2171.7699999999386,4.652705785669512,0.7031656548135299,1.0487974601063217
1534,10754,PERFECTA WINES,2289,Whistle Pig Boss Hog Rye,298.99,239.19,750.0,186,44489.33999999999,0.0,0.0,0.0,0.0,28720.52,-44489.33999999999,-inf,0.0,0.0
1535,1392,CONSTELLATION BRANDS INC,28579,R M Woodbridge Merlot Cal,7.99,3.24,750.0,13731,44488.43999999966,22709.120000000585,11448.0,65669.03999999998,1280.5500000000122,79528.99,21180.60000000032,32.253555099938005,0.8337338868254315,1.4760922163150805
1536,9165,ULTRA BEVERAGE COMPANY LLP,25699,Havens Merlot Napa 13,19.99,12.9,750.0,3448,44479.200000000106,6716.63999999995,687.0,13733.12999999994,76.51999999999997,68054.70000000003,-30746.070000000167,-223.8824652500945,0.199245939675174,0.3087539793881164
1537,9552,M S WALKER INC,31160,Monsanto Chianti Clsc RSV,21.99,13.24,750.0,3357,44446.67999999991,28467.100000000726,2341.0,51562.5900000001,260.09000000000503,55551.819999999985,7115.910000000185,13.800528639077617,0.6973488233541852,1.1600999219739292
1538,5992,MCCORMICK DISTILLING CO,2912,Platte Valley KY Moonshine,16.99,12.87,750.0,3453,44440.110000000044,34081.9400000012,2465.0,41880.3500000003,1944.0399999999538,1567.85,-2559.7599999997474,-6.112078815004481,0.7138719953663482,0.9423997825387979
1539,4425,MARTIGNETTI COMPANIES,44072,Bogle Russian River Pnt Nr,10.99,7.23,750.0,6145,44428.350000000006,27708.640000001342,4427.0,50110.73000000026,491.97000000001924,144929.24,5682.380000000252,11.339647217273074,0.7204231082180634,1.1278998657388863
1540,12546,JIM BEAM BRANDS COMPANY,5489,DeKuyper Hot Damn Cinnamon,9.99,7.57,750.0,5869,44428.32999999963,32141.97000000209,4183.0,43293.1700000003,3296.999999999965,123880.96999999999,-1135.159999999334,-2.6220302186218434,0.7127278923155563,0.9744496360768153
1541,4425,MARTIGNETTI COMPANIES,13963,Yellow Tail Pnt Nr,9.99,6.75,1500.0,6581,44421.75,30788.22000000197,4699.0,51305.00999999989,1048.7000000000437,144929.24,6883.259999999893,13.416350566932756,0.7140252241300714,1.1549524726063223
1542,17035,PERNOD RICARD USA,419,Absolut Citron,21.99,15.99,1000.0,2778,44420.21999999993,28554.290000000798,2288.0,47697.12000000026,2402.3999999999824,123780.21999999997,3276.900000000329,6.870226126861143,0.8236141108711303,1.073770458588461
1543,4425,MARTIGNETTI COMPANIES,18951,Caymus Conundrum Red,17.99,12.07,750.0,3679,44405.52999999977,27217.960000000618,2616.0,59238.84,291.4100000000052,144929.24,14833.310000000223,25.03983872742988,0.7110627888013047,1.334041953783691
1544,7153,PINE STATE TRADING CO,14184,Ch M Vert Lussac St Emilion,14.99,8.72,750.0,5092,44402.23999999986,31701.94000000154,4358.0,59787.41999999959,484.67000000001883,15884.819999999998,15385.179999999731,25.7331391787768,0.8558523173605656,1.3464955822048568
1545,8112,MOET HENNESSY USA INC,1523,Hennessy XO Cognac/Glass Pak,199.99,149.25,750.0,297,44327.25,7379.569999999993,63.0,10699.369999999994,49.659999999999975,48347.26,-33627.880000000005,-314.2977577184453,0.21212121212121213,0.24137229356659828
1546,90032,LABELLE VYDS AND WINERY,12111,LaBelle Winery Cranberry,15.99,10.73,750.0,4131,44325.629999999976,25088.310000000678,2282.0,36489.180000000575,252.73000000000758,778.25,-7836.4499999994005,-21.47609236491277,0.5524086177680949,0.8232072505230178
1547,4425,MARTIGNETTI COMPANIES,23129,Sensi 18K Prosecco,19.99,12.24,750.0,3620,44308.79999999993,26882.29000000071,2303.0,45149.97000000023,255.80000000000612,144929.24,841.1700000002966,1.8630577163180668,0.6361878453038674,1.0189842649767156
1548,4425,MARTIGNETTI COMPANIES,25036,Albola Pinot Grigio,10.99,7.53,750.0,5883,44298.99000000015,28302.630000001616,4805.0,53129.829999999725,534.2200000000213,144929.24,8830.839999999575,16.621246482436742,0.8167601563827979,1.1993463056381093
1549,9165,ULTRA BEVERAGE COMPANY LLP,44620,A to Z Ore Chard,15.99,10.73,750.0,4124,44250.52000000002,20989.55000000028,3167.0,43333.17000000022,352.6100000000091,68054.70000000003,-917.3499999998021,-2.116969517807715,0.7679437439379243,0.9792691701702081
1550,4425,MARTIGNETTI COMPANIES,44854,Duckhorn Merlot Napa,52.99,35.37,750.0,1250,44212.5,25555.07000000023,761.0,39632.39000000011,84.3199999999998,144929.24,-4580.109999999891,-11.55648195831712,0.6088,0.8964068985015574
1551,8673,STE MICHELLE WINE ESTATES,46098,Ch Ste Michelle Rsl Dry Colu,8.99,6.03,750.0,7325,44169.750000000284,26370.770000001354,5271.0,52363.29000000007,586.9900000000198,15919.700000000003,8193.53999999979,15.647488918285651,0.7195904436860068,1.185501163126342
1552,17031,FLAG HILL WINERY & VINEYARD,2083,Flag Hill Straight Bourbon,39.99,31.49,750.0,1400,44086.00000000001,26193.450000000317,851.0,34031.490000000296,670.9699999999995,1573.3099999999997,-10054.509999999711,-29.54472460653243,0.6078571428571429,0.7719341741142378
1553,9165,ULTRA BEVERAGE COMPANY LLP,3346,Nautical Gin,32.99,25.57,750.0,1723,44057.10999999985,11433.03999999993,687.0,19834.13000000002,541.4500000000014,68054.70000000003,-24222.97999999983,-122.12776663256622,0.3987231572838073,0.4501913539040597
1554,1590,DIAGEO CHATEAU ESTATE WINES,8233,Beaulieu Cab Svgn Rutherford,24.99,17.31,750.0,2541,43984.71000000008,21217.7800000002,1861.0,42605.389999999985,1465.829999999988,7259.75,-1379.3200000000943,-3.237430757000687,0.7323888232979142,0.9686409209018295
1555,9165,ULTRA BEVERAGE COMPANY LLP,4283,Hochstadter's Slow and Low,20.99,13.84,750.0,3175,43942.00000000026,33422.28000000109,2076.0,41497.240000000325,1637.0999999999665,68054.70000000003,-2444.7599999999366,-5.891379764051579,0.6538582677165354,0.9443639342770033
1556,6213,MHW LTD,5378,Galliano L'Autentico Liqueur,25.99,20.15,750.0,2180,43927.00000000005,35154.5600000007,1654.0,43269.460000000276,1304.4799999999789,9621.580000000002,-657.5399999997753,-1.5196399492847175,0.7587155963302752,0.9850310742823372
1557,4425,MARTIGNETTI COMPANIES,37071,Caymus Conundrum White,16.99,11.56,750.0,3798,43904.88000000015,33110.42000000097,2580.0,58645.20000000003,286.5100000000062,144929.24,14740.319999999883,25.134742485318277,0.6793048973143759,1.335733066574828
1558,660,SAZERAC NORTH AMERICA INC.,2149,Canadian Ltd Traveler,6.99,5.34,750.0,8219,43889.460000000516,38675.99000000145,6672.0,49507.279999999824,5260.249999999848,17932.329999999994,5617.8199999993085,11.347462433806358,0.8117775885144178,1.1279992964142016
1559,8004,SAZERAC CO INC,5090,El Charro Silver Tequila,12.99,10.23,750.0,4290,43886.7,31842.620000001578,3085.0,41928.150000000285,2432.0099999999566,50293.62000000002,-1958.5499999997119,-4.671205383494618,0.7191142191142191,0.9553725844048491
1560,12546,JIM BEAM BRANDS COMPANY,4414,Cruzan Pineapple Rum,9.99,7.93,750.0,5527,43829.11000000029,28384.870000001618,4477.0,45131.230000000134,3527.08999999999,123880.96999999999,1302.1199999998425,2.885186156016219,0.8100235208974127,1.0297090221544503
1561,4425,MARTIGNETTI COMPANIES,11456,Burgess Cab Svgn Napa,35.99,22.72,750.0,1926,43758.719999999936,35761.04000000049,1344.0,48216.56000000007,148.6000000000007,144929.24,4457.840000000135,9.245454258869003,0.6978193146417445,1.1018731809339977
1562,4425,MARTIGNETTI COMPANIES,2652,Michter's American Whiskey,44.99,32.55,750.0,1344,43747.20000000008,17441.719999999965,512.0,20853.88000000006,403.7800000000019,144929.24,-22893.320000000018,-109.77966690131503,0.38095238095238093,0.4766906224855539
1563,28750,SMOKY QUARTZ DISTILLERY LLC,1714,Smoky Quartz V5 Bourbon,27.99,22.04,375.0,1984,43727.36000000006,15674.399999999894,768.0,21496.320000000043,300.85999999999706,342.65,-22231.040000000015,-103.4178873407168,0.3870967741935484,0.491598852526199
1564,4425,MARTIGNETTI COMPANIES,450,Vincent Van Gogh Double Esp,24.99,19.52,750.0,2238,43685.76000000009,26639.34000000053,1450.0,36235.50000000032,1142.7299999999905,144929.24,-7450.259999999769,-20.560665645567756,0.647899910634495,0.8294579286248024
1565,12546,JIM BEAM BRANDS COMPANY,1698,Knob Creek 2001 Bourbon,129.99,95.58,750.0,457,43680.06000000005,11699.099999999984,100.0,12998.999999999985,78.92000000000007,123880.96999999999,-30681.060000000063,-236.02630971613277,0.2188183807439825,0.29759574506078906
1566,11567,CAMPARI AMERICA,5128,Carolans Irish Cream,11.49,8.98,750.0,4860,43642.799999999945,30592.30000000162,3096.0,39834.04000000056,2441.0299999999556,20964.809999999998,-3808.7599999993836,-9.561570957902662,0.6370370370370371,0.9127287891702781
1567,1392,CONSTELLATION BRANDS INC,26456,Ravenswood Vntnrs Blnd Chard,7.99,4.5,750.0,9690,43605.0,23347.690000000744,8907.0,64221.33000000147,995.9500000000344,79528.99,20616.33000000147,32.10199788761926,0.9191950464396285,1.4727973856209489
1568,7245,PROXIMO SPIRITS INC.,8642,Jose Cuervo RTD Pink Lemonad,15.99,12.49,1750.0,3491,43602.59000000009,19176.850000000115,2220.0,30102.80000000055,4079.810000000079,38994.78000000001,-13499.789999999542,-44.845628978032934,0.6359209395588656,0.6903901809502712
1569,1392,CONSTELLATION BRANDS INC,8455,R Mondavi Fume Bl Napa Vly,16.99,10.88,750.0,4005,43574.400000000074,20556.820000000247,2223.0,34744.77000000039,246.7600000000055,79528.99,-8829.629999999685,-25.41283191685996,0.5550561797752809,0.7973665730337155
1570,1655,FABRIZIA SPIRITS LLC,5669,Fabrizia Blood Orange,16.99,13.38,750.0,3254,43538.51999999992,26734.530000000843,2107.0,36560.93000000045,1660.9799999999725,1824.8900000000006,-6977.589999999465,-19.084826343310684,0.6475107559926244,0.8397375473488883
1571,7153,PINE STATE TRADING CO,6081,Kinky Blue Liqueur,1.99,1.46,50.0,29741,43421.85999999973,16059.299999998473,23011.0,45791.89000000104,1194.0699999999636,15884.819999999998,2370.0300000013085,5.175654466328545,0.77371305605057,1.0545814942059442
1572,9165,ULTRA BEVERAGE COMPANY LLP,8262,Metcalfe's Vermont Maple,21.99,15.82,750.0,2744,43410.07999999953,31158.040000000863,1742.0,38856.58000000032,1373.7099999999768,68054.70000000003,-4553.499999999207,-11.718735925805023,0.6348396501457726,0.8951050078691573
1573,480,BACARDI USA INC,8130,Bacardi Superior Rum,1.29,0.93,50.0,46658,43391.93999999984,11195.91000000182,35775.0,46149.75000000436,1868.9199999999475,89286.26999999999,2757.810000004516,5.975785350959118,0.7667495392001372,1.0635558124390043
1574,1587,VINEYARD BRANDS INC,19934,Perrin Cotes du Rhone RSV Rg,9.99,6.7,750.0,6464,43308.80000000028,23775.840000000946,4747.0,48438.530000000224,528.610000000017,6070.089999999999,5129.729999999945,10.590185127418032,0.734375,1.118445442958473
1575,17035,PERNOD RICARD USA,2648,Chivas Regal,16.49,12.21,375.0,3546,43296.65999999991,30118.770000001176,2289.0,37767.61000000051,895.8899999999798,123780.21999999997,-5529.049999999399,-14.63966080988266,0.6455160744500846,0.8722984636690356
1576,480,BACARDI USA INC,5560,Bacardi Mojito Cocktail,15.99,12.79,1750.0,3385,43294.14999999998,38354.700000000834,2987.0,50903.12999999998,5491.060000000151,89286.26999999999,7608.980000000003,14.94796096035746,0.8824224519940915,1.17575076540364
1577,10754,PERFECTA WINES,37312,Salmon Run NY Pnt Nr,11.99,7.99,750.0,5417,43281.829999999936,34669.870000001196,3841.0,55377.190000000766,425.8900000000177,28720.52,12095.36000000083,21.841772758785094,0.7090640575964556,1.2794558363174766
1578,9552,M S WALKER INC,8135,Choco Lat Liqueur,10.99,8.45,750.0,5121,43272.45000000019,29936.760000001694,3638.0,39981.62000000053,2867.8899999999585,55551.819999999985,-3290.829999999667,-8.23085707882678,0.7104081234133959,0.9239509202737619
1579,12546,JIM BEAM BRANDS COMPANY,5228,DeKuyper Wh Cr de Menthe,8.99,7.02,750.0,6155,43208.1000000001,27167.780000001574,4412.0,39663.880000000776,3476.9399999999755,123880.96999999999,-3544.2199999993245,-8.935636150571389,0.7168155970755483,0.9179732503859388
1580,9165,ULTRA BEVERAGE COMPANY LLP,41530,Septima Malbec Mendoza,9.99,5.84,750.0,7397,43198.48000000039,22248.380000000652,5758.0,53898.41999999985,642.6600000000202,68054.70000000003,10699.939999999464,19.852047611042202,0.7784236852778154,1.2476925114031643
1581,2000,SOUTHERN WINE & SPIRITS NE,38946,Bully Hill Sweet Walter Rd,8.99,5.59,750.0,7711,43104.49000000053,26407.240000001406,5263.0,50570.37000000018,585.5100000000232,19016.59,7465.879999999648,14.763348577436988,0.6825314485799507,1.173204230000159
1582,3664,WILLIAM GRANT & SONS INC,4764,Flor de Cana Gran Rsv Rum,23.99,14.81,750.0,2910,43097.100000000166,31073.100000000995,2170.0,45106.300000000156,1710.029999999972,30234.42000000001,2009.1999999999898,4.4543666849198065,0.7457044673539519,1.0466203062387025
1583,3252,E & J GALLO WINERY,17875,Darkhorse Chard,7.99,5.44,750.0,7922,43095.67999999977,19351.780000000206,5776.0,46150.240000000245,644.4900000000206,61966.909999999996,3054.560000000478,6.618730476808922,0.7291088109063368,1.0708785660186937
1584,7245,PROXIMO SPIRITS INC.,8442,1800 Silver Tequila,14.49,9.32,375.0,4624,43095.679999999724,41352.03000000041,3699.0,51652.50999999997,1448.1400000000347,38994.78000000001,8556.83000000025,16.566145575501082,0.7999567474048442,1.1985542402394
1585,4425,MARTIGNETTI COMPANIES,28092,Cline Ancient Vin Znfdl,14.99,9.67,750.0,4456,43089.52000000019,29470.960000001152,3277.0,50702.23000000015,363.7700000000129,144929.24,7612.7099999999555,15.014546697452822,0.7354129263913824,1.1766719610708107
1586,4425,MARTIGNETTI COMPANIES,21317,Bartenura Moscato,13.99,9.33,750.0,4618,43085.93999999983,21964.300000000418,3251.0,45481.49000000015,362.17000000000786,144929.24,2395.550000000323,5.267087775709008,0.7039844088349935,1.0555993440087492
1587,12546,JIM BEAM BRANDS COMPANY,2159,Connemara Irish Whiskey,39.99,30.53,750.0,1410,43047.30000000007,32657.27000000054,921.0,38930.790000000154,726.5699999999973,123880.96999999999,-4116.509999999915,-10.573918484571976,0.6531914893617021,0.9043723996626988
1588,3960,DIAGEO NORTH AMERICA INC,2568,Lagavulin 8Yr 200th Ltd Edtn,64.99,46.76,750.0,920,43019.20000000002,10788.339999999971,260.0,16897.39999999997,204.82999999999998,257032.07000000007,-26121.80000000005,-154.59064708180014,0.2826086956521739,0.39278740655335204
1589,3960,DIAGEO NORTH AMERICA INC,1489,Crown Royal Cornerstone Blnd,59.99,47.99,750.0,896,42999.04,16737.20999999996,595.0,35694.05000000013,468.75000000000216,257032.07000000007,-7304.989999999874,-20.46556779070979,0.6640625,0.8301127187955853
1590,8004,SAZERAC CO INC,2686,AnCnoc 12 Yr Old Scotch,37.99,26.8,750.0,1602,42933.600000000086,37720.25000000034,1140.0,44161.600000000035,899.4299999999922,50293.62000000002,1227.999999999949,2.780696351581347,0.7116104868913857,1.0286023068179688
1591,653,STATE WINE & SPIRITS,12697,Tapiz Malbec Mendoza,11.99,7.79,750.0,5509,42915.11000000011,7889.4199999998955,1859.0,22289.410000000014,208.13000000000133,8014.98,-20625.700000000095,-92.53587241654257,0.3374478126701761,0.5193837322099363
1592,17035,PERNOD RICARD USA,3617,Olmeca Altos Reposado,21.99,15.82,750.0,2712,42903.839999999545,44771.63999999994,2476.0,54447.2399999997,1952.9299999999532,123780.21999999997,11543.400000000154,21.201074655024236,0.9129793510324484,1.2690528400255146
1593,3252,E & J GALLO WINERY,18107,Barefoot Cellars Pink Moscat,6.29,3.22,750.0,13320,42890.39999999949,27819.240000002686,8625.0,54100.45000000363,959.8400000000537,61966.909999999996,11210.050000004136,20.72080731306927,0.6475225225225225,1.261365014082505
1594,9165,ULTRA BEVERAGE COMPANY LLP,7986,Sapling Vermont Maple Liquer,29.99,22.38,750.0,1915,42857.69999999989,30209.890000000643,1249.0,37313.510000000315,985.099999999992,68054.70000000003,-5544.189999999573,-14.85839847283069,0.6522193211488251,0.8706372483824473
1595,9165,ULTRA BEVERAGE COMPANY LLP,38549,Stemmari Nero D'Avola,6.99,4.82,750.0,8884,42820.8799999996,20492.660000000375,7540.0,56282.59999999976,842.4300000000272,68054.70000000003,13461.720000000161,23.91808480773848,0.8487167942368302,1.3143728013062854
1596,480,BACARDI USA INC,4102,Bacardi Raspberry Rum,13.99,10.93,750.0,3917,42812.8100000002,14223.229999999761,2160.0,23958.400000000252,1701.2699999999757,89286.26999999999,-18854.40999999995,-78.69644884466305,0.5514424304314527,0.5596082107201125
1597,4425,MARTIGNETTI COMPANIES,10239,Cannonball Cab Svgn Cal,14.99,9.08,750.0,4712,42784.959999999825,28510.01000000109,3703.0,55178.970000000045,412.0800000000151,144929.24,12394.01000000022,22.461473999968124,0.7858658743633277,1.289681467506345
1598,3924,HEAVEN HILL DISTILLERIES,8828,Lunazul Blanco Tequila,16.99,12.4,750.0,3444,42705.60000000011,22336.920000000406,2224.0,30722.760000000588,1752.799999999969,14069.869999999995,-11982.83999999952,-39.003136436958435,0.645760743321719,0.7194082274924252
1599,9165,ULTRA BEVERAGE COMPANY LLP,5102,Brinley Shipwreck Coconut Cr,24.99,19.22,750.0,2220,42668.39999999988,14383.099999999868,999.0,20705.010000000024,787.3499999999989,68054.70000000003,-21963.389999999854,-106.07765946502721,0.45,0.4852539584329406
1600,4425,MARTIGNETTI COMPANIES,15232,Flowers Pnt Nr Sonoma Coast,49.99,29.99,750.0,1422,42645.779999999955,27524.210000000316,1075.0,50889.25000000002,119.56999999999995,144929.24,8243.470000000067,16.198843567158217,0.7559774964838256,1.1933009549831208
1601,4425,MARTIGNETTI COMPANIES,21004,Castle Rock Pnt Nr Carneros,7.99,5.19,750.0,8197,42542.429999999964,17146.539999999764,8071.0,64487.28999999997,904.3300000000194,144929.24,21944.860000000008,34.02974446592501,0.9846285226302306,1.5158346620068488
